_id,first_name,last_name,active,turned_pro,retired,country,country_yr,prev_country,prev_country_yr,dob,right_handed,backhand,cm,ft,coaches,preferred_surface,age_started,career_high,date,pm_USD,titles,win,loss,gladiator,headshot,ao_round,ao_years,rg_round,rg_years,w_round,w_years,uso_round,uso_years,finals_round,finals_years,olympics_round,olympics_years,wct_round,wct_years,gs_cup_round,gs_cup_years,davis_round,davis_years,hopman_round,hopman_years
s0h2,Alexander,Shevchenko,true,2018,,KAZ,2024,RUS,,2000-11-29,true,2,185,6'1",[Timur Maulenov],[hard],9,45,2024-02-19,1230464,0,25,30,true,true,1st round,[2024],2nd round,[2023],1st round,[2023],1st round,[2023],,,,,,,,,,,,
s0re,Juncheng,Shang,true,2021,,CHN,,,,2005-02-02,false,2,180,5'11",[Dante Bottini],,,124,2024-03-18,796758,0,11,16,true,true,3rd round,[2024],1st round,[2023],,,,,,,,,,,,,,,,
s0s1,Ben,Shelton,true,2022,,USA,,,,2002-10-09,false,2,193,6'4",[Bryan Shelton],[hard],8,15,2023-10-23,3237987,1,40,33,true,true,Quarterfinals,[2023],1st round,[2023],2nd round,[2023],Semifinals,[2023],,,,,,,,,,,,
s0ti,Philip,Sekulic,true,,,AUS,,,,2003-09-05,true,2,191,6'3",[Tomo Sekulic:Mark Draper:Gavin Van Peperzeel],[hard],3,263,2024-03-04,166703,0,1,2,false,true,,,,,,,,,,,,,,,,,,,,
s101,Jonas,Svensson,false,1985,1995,SWE,,,,1966-10-21,true,,188,6'2",[Tim Klein],,,10,1991-03-25,2431292,5,258,204,false,true,Quarterfinals,[1989],Semifinals,[1988:1990],3rd round,[1987:1988:1989:1990],4th round,[1987],,,,,,,,,,,,
s146,Nicola,Spear,false,1965,1981,YUG,,,,1944-02-22,true,,,,,,,68,1977-07-11,0,0,116,172,false,true,1st round,[1975],4th round,[1966:1967],2nd round,[1970],2nd round,[1975],,,,,,,,,Final,[1970],,
s129,Fred,Stolle,false,1966,1976,AUS,,,,1938-10-08,true,1,191,6'2",,,,30,1974-03-02,328,5,176,168,false,false,Final,[1964:1965],Win,[1965],Final,[1963:1964:1965],Win,[1966],,,,,,,,,,,,
s148,Allan,Stone,false,1963,1978,AUS,,,,1945-10-14,true,,,,,,,36,1975-10-21,0,0,247,240,false,false,Semifinals,[1972],3rd round,[1968:1969:1970],3rd round,[1977:1978],4th round,[1973],,,,,,,,,,,,
s192,Petr,Strobl,false,1963,1969,TCH,,,,,true,,,,,,,,,0,0,2,1,false,false,,,2nd round,[1968],,,,,,,,,,,,,,,,
s239,Michael,Sangster,false,1956,1969,GBR,,,,1940-09-11,true,1,,,,,,,,0,0,13,14,false,false,Quarterfinals,[1961:1964],Semifinals,[1963],Semifinals,[1961],Semifinals,[1961],,,,,,,,,Semifinals,[1963],,
s242,Abe,Segal,false,1951,1972,RSA,,,,1930-10-23,false,1,,,,,,275,1974-06-03,0,0,10,13,false,false,2nd round,[1954],3rd round,[1955:1957:1961:1962],Quarterfinals,[1964],4th round,[1956],,,,,,,,,,,,
s244,Colin,Stubs,false,1960,1978,AUS,,,,1941-02-27,true,,,,,,,274,1974-12-20,0,0,20,24,false,false,2nd round,[1961:1966:1968],2nd round,[1967:1968],3rd round,[1967],2nd round,[1968],,,,,,,,,,,,
s248,Frank,Sedgman,false,1945,1976,AUS,,,,1927-10-02,true,1,180,5'11",,,,237,1976-06-14,276,0,24,30,false,false,Win,[1949:1950],Final,[1952],Win,[1952],Win,[1951:1952],,,,,,,,,,,,
s241,Dimitri,Sturdza,false,1953,1977,ROU,,,,1938-11-11,true,,,,,,,202,1975-03-05,0,0,11,35,false,false,,,3rd round,[1968],2nd round,[1963:1964:1966],2nd round,[1964],,,,,,,,,,,,
s351,Michael,Stich,false,1988,1997,GER,1991,FRG,,1968-10-18,true,1,193,6'4",[Wally Masur],,,2,1993-11-22,12595128,18,385,176,false,true,Semifinals,[1993],Final,[1996],Win,[1991],Final,[1994],Win,[1993],2nd round,[1992],,,Win,[1992],Win,[1993],Win,[1993]
s381,Jan,Siemerink,false,1989,2002,NED,,,,1970-04-14,false,,183,6'0",,,,14,1998-10-12,4347693,4,273,272,false,true,4th round,[1991],3rd round,[1997],Quarterfinals,[1998],4th round,[1998],,,1st round,[1992:1996],,,,,,,,
s402,Pete,Sampras,false,1988,2003,USA,,,,1971-08-12,true,1,185,6'1",[Paul Annacone],,7,1,1993-04-12,43280489,64,762,222,true,true,Win,[1994:1997],Semifinals,[1996],Win,[1993:1994:1995:1997:1998:1999:2000],Win,[1990:1993:1995:1996:2002],Win,[1991:1994:1996:1997:1999],3rd round,[1992],,,Win,[1990:1997],Win,[1992:1995],,
s545,Sargis,Sargsian,false,1995,2006,ARM,,,,1973-06-03,true,,180,5'11",[Aleksandr Tsaturyan:Gary Mulle],,7,38,2004-01-12,2603732,1,155,209,false,true,4th round,[2003],3rd round,[1998:1999:2000],3rd round,[2001:2003],4th round,[2004],,,2nd round,[1996],,,,,,,,
s572,Sjeng,Schalken,false,1994,2007,NED,,,,1976-09-08,true,1,193,6'4",[Willem Jan Van Hulst],,3,11,2003-04-21,5192798,9,293,267,false,true,4th round,[2004],3rd round,[1999:2002:2003],Quarterfinals,[2002:2003:2004],Semifinals,[2002],,,,,,,,,,,,
s673,Joseph,Sirianni,false,1996,2011,AUS,,,,1975-01-17,true,,178,5'10",[Larry Dempster],,4,138,2008-10-20,447729,0,7,14,false,true,2nd round,[2003],,,,,,,,,,,,,,,,,,
s693,Raemon,Sluiter,false,1996,2010,NED,,,,1978-04-13,true,2,185,6'1",[Tjerk Bogtstra],,6,46,2003-02-24,1726539,0,90,131,false,true,2nd round,[2000:2006],3rd round,[2004:2006],3rd round,[2001],2nd round,[2002:2006],,,,,,,,,,,,
s694,Radek,Stepanek,false,1996,2017,CZE,,,,1978-11-27,true,2,185,6'1",[Petr Korda],,3,8,2006-07-10,11343464,5,384,302,true,true,3rd round,[2003:2005:2007:2009:2013],4th round,[2008],Quarterfinals,[2006],4th round,[2009],Round robin,[2008],1st round,[2008:2012],,,,,Win,[2012:2013],,
s741,Marat,Safin,false,1997,2009,RUS,,,,1980-01-27,true,2,193,6'4",[Hernan Gumy],,,1,2000-11-20,14373291,15,422,267,,,Win,[2005],Semifinals,[2002],Semifinals,[2008],Win,[2000],Semifinals,[2000:2004],2nd round,[2004],,,,,Win,[2002:2006],Final,[2009]
s963,Florent,Serra,false,2000,2015,FRA,,,,1981-02-28,true,2,180,5'11",[Jerome Haehnel],,7,36,2006-06-26,2969796,2,123,170,false,true,3rd round,[2010],3rd round,[2008],2nd round,[2007:2008:2010:2012],2nd round,[2005:2007:2008:2010],,,,,,,,,,,,
sa49,Robin,Soderling,false,2001,2015,SWE,,,,1984-08-14,true,2,193,6'4",,[hard],5,4,2010-11-15,10423124,10,310,170,false,true,4th round,[2011],Final,[2009:2010],Quarterfinals,[2010],Quarterfinals,[2009:2010],Semifinals,[2009],1st round,[2004:2008],,,,,Semifinals,[2007],,
sa93,Andreas,Seppi,false,2002,2022,ITA,,,,1984-02-21,true,2,191,6'3",[Massimo Sartori],[clay:grass],7,18,2013-01-28,11816212,3,386,422,true,true,4th round,[2013:2015:2017:2018],4th round,[2012],4th round,[2013],3rd round,[2008:2013:2015:2021],,,2nd round,[2008:2012:2016],,,,,Semifinals,[2014],Round robin,[2013:2014]
sc56,Dudi,Sela,false,2002,2022,ISR,,,,1985-04-04,true,1,175,5'9",[Yoav Ben Zvi],[hard],7,29,2009-07-20,4003831,0,143,195,true,true,3rd round,[2009:2015:2016],2nd round,[2009:2015],4th round,[2009],2nd round,[2007:2010:2011:2013:2014:2017],,,2nd round,[2016],,,,,Semifinals,[2009],,
sc73,Rogerio,Dutra Silva,false,2003,2022,BRA,,,,1984-02-05,true,1,178,5'10",[Leonardo Kirche:Fabio Machado],[clay],6,63,2017-07-24,1854319,0,30,65,false,true,2nd round,[2017],2nd round,[2017],1st round,[2013:2016:2017],2nd round,[2011:2012:2013],,,2nd round,[2016],,,,,,,,
sc77,Sergiy,Stakhovsky,false,2003,2022,UKR,,,,1986-01-06,true,1,193,6'4",[Attila Mihalka],[hard],6,31,2010-09-27,5606768,4,177,215,true,true,3rd round,[2011],3rd round,[2011],3rd round,[2013:2014],3rd round,[2010:2015],,,,,,,,,,,,
sd32,Gilles,Simon,false,2002,2022,FRA,,,,1984-12-27,true,2,183,6'0",[Etienne Laforgue],[hard],6,6,2009-01-05,16045734,14,504,394,true,true,Quarterfinals,[2009],4th round,[2011:2013:2015],Quarterfinals,[2015],4th round,[2011:2014],Semifinals,[2008],3rd round,[2008:2012:2016],,,,,Win,[2017],Round robin,[2009]
se73,Yuichi,Sugita,false,2006,2023,JPN,,,,1988-09-18,true,2,175,5'9",,[grass],7,36,2017-10-09,3013099,1,55,90,true,true,2nd round,[2018:2020],1st round,[2017:2018:2020],2nd round,[2017],2nd round,[2017],,,2nd round,[2016],,,,,,,Round robin,[2018]
sf04,Pieter,Soeters,false,1968,1972,NED,,,,1947-05-26,true,,,,,,,,,0,0,1,8,false,false,,,,,,,,,,,,,,,,,,,,
sf76,Franko,Skugor,true,,,CRO,,,,1987-09-20,true,2,196,6'5",[Alan Muric],[clay],6,145,2016-04-25,1698783,0,8,23,true,true,,,,,1st round,[2016],,,,,,,,,,,Win,[2018],,
sg87,Ryan,Sweeting,false,2007,2015,USA,,,,1987-07-14,true,2,196,6'5",[Craig Boynton],[hard],6,64,2011-09-12,1024486,1,35,57,false,true,2nd round,[2011:2012],1st round,[2010:2011],2nd round,[2011:2012],2nd round,[2006],,,,,,,,,,,,
sh90,Joao,Sousa,false,2008,2024,POR,,,,1989-03-30,true,2,185,6'1",[Frederico Marques],[clay],6,28,2016-05-16,8329175,4,220,268,true,true,3rd round,[2015:2016:2019],2nd round,[2013:2015:2016:2017:2022],4th round,[2019],4th round,[2018],,,2nd round,[2016],,,,,,,,
sk47,Mohamed,Safwat,true,2008,,EGY,,,,1990-09-19,true,2,180,5'11",[Gilbert Schaller],[hard],10,130,2020-02-10,886438,0,14,25,false,true,1st round,[2020],1st round,[2018],,,1st round,[2020],,,1st round,[2021],,,,,,,,
sk94,Cedrik-Marcel,Stebe,true,2010,,GER,,,,1990-10-09,false,2,180,5'11",[Eddy Kranjcevic],[clay],3,71,2012-02-13,1576651,0,32,50,true,true,1st round,[2012:2013:2018:2020:2021],2nd round,[2012],1st round,[2011:2012:2019],2nd round,[2012:2017:2019],,,,,,,,,,,,
sl08,Tennys,Sandgren,true,2011,,USA,,,,1991-07-22,true,2,188,6'2",,[hard],5,41,2019-01-14,3572978,1,47,76,true,true,Quarterfinals,[2018:2020],2nd round,[2020],4th round,[2019],3rd round,[2019],,,1st round,[2021],,,,,,,,
sl22,Neal,Skupski,true,2012,,GBR,,,,1989-12-01,true,2,183,6'0",[Ken Skupski:Louis Cayer:Anthony Hardman],[grass],3,932,2010-11-08,3844638,0,0,0,true,true,,,,,,,,,,,,,,,,,,,,
sl28,Jan-Lennard,Struff,true,2009,,GER,,,,1990-04-25,true,2,193,6'4",[Carsten Arriens],[clay],6,21,2023-06-19,9798221,0,198,228,true,true,2nd round,[2018:2024],4th round,[2019:2021],3rd round,[2018:2019],3rd round,[2018:2020],,,2nd round,[2021],,,,,Semifinals,[2021],,
sl51,Matej,Sabanov,true,2010,,SRB,2021,CRO,,1992-06-25,true,2,178,5'10",[Aleksandar Sabanov],[hard],5,72,2022-04-18,296494,1,22,31,true,true,,,,,,,,,,,,,,,,,,,,
sm09,Luke,Saville,true,2012,,AUS,,,,1994-01-02,true,2,188,6'2",[Rohan Williams],[grass],5,152,2015-02-23,1376376,0,2,8,true,true,1st round,[2013:2015],,,2nd round,[2014],,,,,1st round,[2021],,,,,,,,
sm18,Kelsey,Stevenson,true,,,CAN,,,,1990-05-29,true,1,183,6'0",[Jenner Stevenson:Paul Dale],[hard],11,654,2020-11-30,100147,0,0,0,,,,,,,,,,,,,,,,,,,,,,
sm25,Jack,Sock,false,2011,2023,USA,,,,1992-09-24,true,2,191,6'3",,,,,,,,,,,,3rd round,[2017],4th round,[2015],3rd round,[2016:2022],4th round,[2016],Semifinals,[2017],1st round,[2016],,,,,Semifinals,[2018],Final,[2017]
sm37,Diego,Schwartzman,true,2010,,ARG,,,,1992-08-16,true,2,170,5'7",[Leo Olguin:Bruno Tiberti],[clay],7,8,2020-10-12,14013138,4,250,222,true,true,4th round,[2018:2020],Semifinals,[2020],3rd round,[2019:2021],Quarterfinals,[2017:2019],Round robin,[2020],3rd round,[2021],,,,,Semifinals,[2015],,
sn70,MinKyu,Song,true,,,KOR,,,,1990-08-25,true,2,183,6'0",,[hard],11,587,2019-05-20,124633,0,0,0,false,true,,,,,,,,,,,,,,,,,,,,
so70,Joe,Salisbury,true,2014,,GBR,,,,1992-04-20,true,1,191,6'3",[Justin Sherring:David O'Hare:Louis Cayer],,,559,2015-10-12,5201168,0,0,0,true,true,,,,,,,,,,,,,,,,,,,,
sp24,Brayden,Schnur,true,2016,,CAN,,,,1995-07-04,true,2,193,6'4",[Frederic Niemeyer],[hard],9,92,2019-08-19,891175,0,4,19,true,true,,,,,1st round,[2019],1st round,[2019],,,,,,,,,,,,
sp80,Nino,Serdarusic,true,2014,,CRO,,,,1996-12-13,true,2,191,6'3",[Filip Serdarusic],[grass],3,167,2022-06-27,505024,0,2,8,false,true,,,,,,,,,,,,,,,,,,,,
ss00,Rohan,Summers,false,1965,1972,RSA,,,,,true,,178,5'10",,,,,,0,0,8,15,false,true,,,,,,,,,,,,,,,,,,,,
ss25,Vitaliy,Sachko,true,2013,,UKR,,,,1997-07-14,true,2,188,6'2",,,,156,2023-07-31,338433,0,0,6,false,true,,,,,,,,,,,,,,,,,,,,
su55,Denis,Shapovalov,true,2017,,CAN,,,,1999-04-15,false,1,185,6'1",[Matt Daly],[grass],5,10,2020-09-21,11300952,1,185,157,true,true,Quarterfinals,[2022],3rd round,[2023],Semifinals,[2021],Quarterfinals,[2020],,,,,,,,,Win,[2022],,
su87,Lorenzo,Sonego,true,2013,,ITA,,,,1995-05-11,true,2,191,6'3",[Gipo Arbino],[clay],11,21,2021-10-04,5971637,3,126,135,true,true,3rd round,[2022],4th round,[2020:2023],4th round,[2021],2nd round,[2018:2019:2023],,,2nd round,[2021],,,,,Win,[2023],,
sx50,Roman,Safiullin,true,2015,,RUS,,,,1997-08-07,true,2,185,6'1",[Andrey Kuznetsov],[hard],,36,2024-01-08,2314185,0,37,38,true,true,2nd round,[2021],2nd round,[2021],Quarterfinals,[2023],2nd round,[2023],,,,,,,,,,,,
sx91,Thiago,Seyboth Wild,true,2018,,BRA,,,,2000-03-10,true,2,185,6'1",[Duda Matos],[clay:hard],3,65,2024-03-04,1273632,1,20,31,true,true,1st round,[2024],3rd round,[2023],,,1st round,[2020],,,,,,,,,,,,
sy67,Sho,Shimabukuro,true,2016,,JPN,,,,1997-07-30,true,2,180,5'11",[Thomas Shimada],[hard],6,135,2023-10-02,376517,0,4,8,true,true,,,,,1st round,[2023],1st round,[2023],,,,,,,,,,,,
t012,Eliot,Teltscher,false,1977,,USA,,,,1959-03-15,true,,178,5'10",,,,6,1982-06-07,1653997,10,399,217,false,false,Quarterfinals,[1983],4th round,[1979:1982:1983],3rd round,[1977],Quarterfinals,[1980:1981:1983],Quarterfinals,[1984],,,Quarterfinals,[1984],,,,,,
t040,Ion,Tiriac,false,1958,1979,ROU,,,,1939-05-09,true,1,183,6'0",,,,55,1974-06-03,0,5,237,199,false,true,2nd round,[19771],Quarterfinals,[1968],4th round,[1967:1972],3rd round,[1973],,,,,,,,,Final,[1969:1971:1972],,
t050,Roger,Taylor,false,1958,1982,GBR,,,,1941-10-14,false,,,,,,,11,1973-09-13,0,9,368,295,false,false,Semifinals,[1970],Quarterfinals,[1973],Semifinals,[1967:1970:1973],Quarterfinals,[1964],,,,,Quarterfinals,[1973],,,,,,
t081,Sergio,Tacchini,false,1959,1968,ITA,,,,1938-09-02,true,,,,,,,,,0,0,7,17,false,false,2nd round,[1961],2nd round,[1960:1961],2nd round,[1960:1962:1965],3rd round,[1966],,,,,,,,,,,,
t087,Frank,Tutvin,false,1965,1969,CAN,1967,USA,,1945-08-23,true,,185,6'1",,,,,,0,0,4,10,false,false,,,2nd round,[1968],3rd round,[1967],2nd round,[1965:1966:1967],,,,,,,,,,,,
t099,Jacques,Thamin,false,1968,1978,FRA,,,,1952-05-23,true,,,,,,,137,1973-10-15,0,0,8,25,false,false,1st round,[1974],1st round,[1968:1970],,,,,,,,,,,,,,,,
t0ag,Zura,Tkemaladze,true,2019,,GEO,,,,2000-06-04,true,2,188,6'2",[Lennart Zynga:Burghard Rieheman],[hard],5,633,2023-07-17,68537,0,1,5,true,true,,,,,,,,,,,,,,,,,,,,
t0ap,Chun-Hsin,Tseng,true,2019,,TPE,,,,2001-08-08,true,2,175,5'9",[Benjamin Ebrahimzadeh],[clay],5,83,2022-08-08,863415,0,11,20,true,true,1st round,[2022:2023],1st round,[2022],1st round,[2022],1st round,[2022],,,,,,,,,,,,
t0ei,Aristotelis,Thanos,true,2019,,GRE,,,,2001-04-07,true,2,,,,,,1074,2021-12-13,28778,0,3,1,true,true,,,,,,,,,,,,,,,,,,,,
t742,Janko,Tipsarevic,false,2002,,SRB,2003,YUG,,1984-06-22,true,2,180,5'11",[Dirk Hordoff:Rainer Schuettler],[hard:clay],6,8,2012-04-02,8616024,4,288,257,true,true,4th round,[2013],4th round,[2012],4th round,[2007:2008],Quarterfinals,[2011:2012],Round robin,[2011:2012],3rd round,[2012],,,,,Win,[2010],,
t786,Jo-Wilfried,Tsonga,false,2004,2022,FRA,,,,1985-04-17,true,2,188,6'2",[Thierry Ascione:Sergi Bruguera],[hard],7,5,2012-02-27,22524073,18,467,238,true,true,Final,[2008],Semifinals,[2013:2015],Semifinals,[2011:2012],Quarterfinals,[2011:2015:2016],Final,[2011],Quarterfinals,[2012],,,,,Win,[2017],Win,[2014]
t840,Viktor,Troicki,false,2006,2021,SRB,,,,1986-02-10,true,2,193,6'4",[Jack Reader],[hard],5,12,2011-06-06,9265938,3,294,273,true,true,3rd round,[2011:2015:2016:2017],4th round,[2011:2013:2016],4th round,[2012:2015],3rd round,[2008:2015:2017],,,1st round,[2012:2016],,,,,Win,[2010],,
ta12,Stefano,Travaglia,true,2008,,ITA,,,,1991-12-28,true,2,185,6'1",[Giuseppe Fischetti:Andrea Chiricozzi],[clay],8,60,2021-02-08,2361207,0,30,56,true,true,2nd round,[2019],3rd round,[2020],1st round,[2017:2018:2021],2nd round,[2017],,,,,,,,,,,,
ta29,Marco,Trungelliti,true,2008,,ARG,,,,1990-01-31,true,2,178,5'10",[Albert Portas:Jean-Baptiste Poux],[hard:carpet],5,112,2019-03-04,1622824,0,13,20,false,true,2nd round,[2016],2nd round,[2016:2017:2018],1st round,[2021],2nd round,[2021],,,,,,,,,,,,
ta46,Bernard,Tomic,true,2008,,AUS,,,,1992-10-21,true,2,196,6'5",[Sara Tomic],[grass],7,17,2016-01-11,6352950,4,186,182,true,true,4th round,[2012:2015:2016],2nd round,[2012:2015:2016],Quarterfinals,[2011],3rd round,[2015],,,1st round,[2012],,,,,Semifinals,[2015],Round robin,[2013:2014]
tb69,Dominic,Thiem,true,2011,,AUT,,,,1993-09-03,true,1,185,6'1",,[clay],6,3,2020-03-02,30146594,17,347,208,true,true,Final,[2020],Final,[2018:2019],4th round,[2017],Win,[2020],Final,[2019:2020],,,,,,,,,,
tc11,Marko,Tepavac,true,,,SRB,,,,1994-04-05,true,2,193,6'4",[Nikola Ciric],[hard],5,174,2016-10-24,155408,0,0,1,false,true,,,,,,,,,,,,,,,,,,,,
tc61,Jordan,Thompson,true,2013,,AUS,,,,1994-04-20,true,2,183,6'0",[Marinko Matosevic],[grass:clay],4,32,2024-02-26,5604765,1,118,143,true,true,2nd round,[2017:2019:2020:2024],3rd round,[2019],3rd round,[2021],4th round,[2020],,,1st round,[2016],,,,,Final,[2022],,
td51,Frances,Tiafoe,true,2015,,USA,,,,1998-01-20,true,2,188,6'2",[Diego Moyano],[clay],3,,,,,,,,,Quarterfinals,[2019],3rd round,[2023],4th round,[2022],Semifinals,[2022],,,2nd round,[2021],,,,,Semifinals,[2018],Round robin,[2019]
te16,Carlos,Taberner,true,2015,,ESP,,,,1997-08-08,true,2,183,6'0",,[clay],8,85,2022-05-23,1080132,0,13,24,false,true,1st round,[2022],1st round,[2018:2021:2022],1st round,[2022],1st round,[2021],,,,,,,,,,,,
te30,Alejandro,Tabilo,true,2015,,CHI,,,,1997-06-02,false,2,188,6'2",[Guillermo Gomez],[clay],3,39,2024-03-04,1676555,1,37,34,true,true,2nd round,[2020],,,2nd round,[2022],2nd round,[2022],,,,,,,,,,,,
te51,Stefanos,Tsitsipas,true,2016,,GRE,,,,1998-08-12,true,1,193,6'4",[Apostolos Tsitsipas],[grass],3,3,2021-08-09,29347695,10,311,149,true,true,Final,[2023],Final,[2021],4th round,[2018:2023],3rd round,[2020:2021],Win,[2019],3rd round,[2021],,,,,,,Round robin,[2019]
tg30,Rigele,Te,true,,,CHN,,,,1997-10-09,true,2,188,6'2",[Xinyuan Yu],[hard],10,395,2018-10-22,137065,0,1,3,false,true,,,,,,,,,,,,,,,,,,,,
tg77,Petros,Tsitsipas,true,2019,,GRE,,,,2000-07-27,true,1,185,6'1",[Evan Fragistas],[hard],4,727,2021-08-30,333612,0,3,3,true,true,,,,,,,,,,,,,,,,,,,,
u011,Torben,Ulrich,false,1948,1975,DEN,,,,1928-10-04,false,,180,5'11",,,,96,1973-10-15,0,0,75,131,false,false,1st round,[1971],4th round,[1959],4th round,[1959],4th round,[1953:1956:1964:1968],,,,,,,,,,,,
v028,Guillermo,Vilas,false,1968,1992,ARG,,,,1952-08-17,false,1,180,5'11",,,,2,1975-04-30,4923882,62,951,297,false,true,Win,[1978:1979],Win,[1977],Quarterfinals,[1975:1976],Win,[1977],Win,[1974],,,Final,[1976],,,,,,
v0am,Otto,Virtanen,true,2018,,FIN,,,,2001-06-21,true,2,193,6'4",[Jan De Witt],,,109,2023-04-03,459629,0,8,8,false,true,,,,,,,1st round,[2023],,,,,,,,,Semifinals,[2023],,
v0b2,Michael,Vrbensky,true,,,CZE,,,,1999-12-26,true,2,,,[Dusan Karol],,4,282,2021-07-19,163808,0,0,1,false,true,,,,,,,,,,,,,,,,,,,,
v0dz,Luca,Van Assche,true,2021,,FRA,,,,2004-05-11,true,2,178,5'10",[Yannick Quere],[hard],4,63,2023-10-23,1302897,0,17,27,true,true,3rd round,[2024],2nd round,[2023],1st round,[2023],1st round,[2023],,,,,,,,,,,,
v131,Anatoli,Volkov,false,1968,1975,URS,,,,1948-03-08,true,,,,,,,163,1974-06-03,0,0,5,11,false,false,,,2nd round,[1971:1975],1st round,[1970],,,,,,,,,,,,,,
v141,Daniel,Vacek,false,1990,,CZE,1993,TCH,,1971-04-01,true,,191,6'3",,,11,26,1996-01-29,4803388,0,176,225,false,true,3rd round,[1994],3rd round,[1994:1998],4th round,[1994],4th round,[1995:1997],,,,,,,,,,,,
v226,Ivan,Vajda,false,1995,2007,CRO,,,,1978-09-04,true,,,,[Gilbert Schaller],,,223,2001-06-11,51136,0,0,3,false,false,,,,,,,,,,,,,,,,,,,,
v294,Jairo,Velasco Sr,false,1968,1983,COL,,,,1947-05-09,true,,173,5'8",,,,46,1982-12-20,283,0,147,182,false,true,,,2nd round,[1969:1971:1975:1982:1983],1st round,[1972:1975],4th round,[1976],,,,,,,,,,,,
v306,Fernando,Verdasco,true,2001,,ESP,,,,1983-11-15,false,2,188,6'2",[Diego Dinomo:David Sanchez:Quino Munoz],,4,7,2009-04-20,18349505,7,559,447,true,true,Semifinals,[2009],4th round,[2007:2008:2009:2010:2014:2017:2018],Quarterfinals,[2013],Quarterfinals,[2009:2010],,,,,,,,,Win,[2008:2009:2011],Win,[2013]
v708,Jiri,Vesely,true,2009,,CZE,,,,1993-07-10,false,2,198,6'6",[Emanuel Rehola],[hard:clay],4,35,2015-04-27,6038509,2,143,169,true,true,2nd round,[2018:2021],3rd round,[2017],4th round,[2016:2018],3rd round,[2015:2023],,,,,,,,,Win,[2013],,
v812,Botic,van de Zandschulp,true,2016,,NED,,,,1995-10-04,true,2,191,6'3",[Sven Groeneveld],,,22,2022-08-29,4013549,0,81,73,true,true,3rd round,[2022],3rd round,[2022],4th round,[2022],Quarterfinals,[2021],,,,,,,,,Quarterfinals,[2021],,
v824,Mario,Vilella Martinez,true,,,ESP,,,,1995-07-03,true,2,178,5'10",[Francisco Martinez Lidon],,,158,2021-07-19,580303,0,4,6,false,true,1st round,[2020:2021],1st round,[2021],,,,,,,,,,,,,,,,
v832,Aleksandar,Vukic,true,2018,,AUS,,,,1996-04-06,true,2,188,6'2",[Nuno Lencastre:Jay Gooding],,,48,2023-08-14,1603586,0,21,35,true,true,2nd round,[2022],1st round,[2020],2nd round,[2023],1st round,[2023],,,,,,,,,,,,
v836,Juan Pablo,Varillas,true,2013,,PER,,,,1995-10-06,true,2,185,6'1",[Diego Junqueira],[clay],5,60,2023-06-26,1546636,0,37,45,true,true,1st round,[2023:2024],4th round,[2023],1st round,[2023],2nd round,[2023],,,1st round,[2021],,,,,,,,
v942,Tim,van Rijthoven,true,2015,,NED,,,,1997-04-24,true,1,188,6'2",[Igor Sijsling],[hard],7,101,2022-07-18,736961,1,12,10,false,true,,,,,4th round,[2022],2nd round,[2022],,,,,,,,,,,,
va08,Andrea,Vavassori,true,2014,,ITA,,,,1995-05-05,true,1,191,6'3",[Davide Vavassori],[hard],5,128,2023-06-19,1483583,0,8,9,false,true,,,2nd round,[2023],1st round,[2022],,,,,,,,,,,,,,
w019,Tim,Wilkison,false,1979,1993,USA,,,,1959-11-23,false,,180,5'11",,,,23,1986-09-29,1278210,6,291,296,false,true,4th round,[1985:1987],2nd round,[1990],3rd round,[1979:1981],Quarterfinals,[1986],,,,,,,,,,,,
w023,Mats,Wilander,false,1981,1996,SWE,,,,1964-08-22,true,,183,6'0",,,,1,1988-09-12,7948601,33,571,222,,,Win,[1983:1984:1988],Win,[1982:1985:1988],Quarterfinals,[1987:1988:1989],Win,[1988],Final,[1987],,,Quarterfinals,[1985:1987:1989],,,Win,[1984:1985:1987],,
w035,Mark,Woodforde,false,1984,2000,AUS,,,,1965-09-23,false,2,188,6'2",[Ray Ruffels],[grass],8,19,1996-04-22,8551305,4,319,312,false,true,Semifinals,[1996],4th round,[1997],4th round,[1988:1990:1997],4th round,[1987:1988],,,,,,,Quarterfinals,[1996],,,,
w086,Keith,Wooldridge,false,1963,1970,GBR,,,,,true,,,,,,,,,0,0,8,12,false,false,3rd round,[1963],1st round,[1965:1969:1970],3rd round,[1964:1966],1st round,[1964],,,,,,,,,,,,
w087,Robert,Wilson,false,1952,1975,GBR,,,,1935-11-22,true,1,,,,,,,,0,0,11,9,false,false,3rd round,[1968],Quarterfinals,[1963],Quarterfinals,[1958:1959:1961:1963],Quarterfinals,[1960:1963],,,,,,,,,,,,
w089,Isao,Watanabe,false,1964,1974,JPN,,,,1941-11-23,true,,,,,,,274,1974-12-20,0,0,4,6,false,false,,,1st round,[1965:1966:1967],1st round,[1965:1966],,,,,,,,,,,,,,
w09e,Adam,Walton,true,,,AUS,,,,1999-04-17,true,2,183,6'0",,,5,134,2024-03-18,294027,0,0,1,true,true,1st round,[2024],,,,,,,,,,,,,,,,,,
w09g,J.J.,Wolf,true,2019,,USA,,,,1998-12-21,true,2,183,6'0",[Patrick Thompson:David Kass:Matt Vaughn],,,39,2023-02-13,2230076,0,43,48,true,true,4th round,[2023],1st round,[2023],2nd round,[2023],3rd round,[2020:2022],,,,,,,,,,,,
